ZIP,LAT,LNG
18854,41.790684, -76.355747
18901,40.306267, -75.147144
18902,40.352134, -75.095680
18912,40.323952, -75.056407
18913,40.379390, -75.060010
18914,40.288978, -75.209591
18915,40.272101, -75.256830
18917,40.376920, -75.205948
18920,40.497718, -75.084034
18923,40.359341, -75.173921
18925,40.288811, -75.058039
18929,40.255513, -75.080152
18930,40.521074, -75.218673
18932,40.291585, -75.250486
18935,40.437016, -75.403473
18936,40.224050, -75.230959
18938,40.351048, -74.998049
18940,40.261315, -74.937775
18942,40.471159, -75.160467
18944,40.389293, -75.234442
18947,40.422899, -75.117839
18950,40.445233, -75.074441
18951,40.452964, -75.348855
18954,40.225413, -74.992957
18955,40.476640, -75.313694
18960,40.366237, -75.325845
18962,40.346684, -75.271138
18964,40.303470, -75.337889
18966,40.188468, -75.009898
18969,40.326304, -75.368422
18970,40.412007, -75.381170
18972,40.527320, -75.124666
18974,40.217062, -75.072803
18976,40.248821, -75.143522
18977,40.286862, -74.882113
18980,40.269965, -75.017182
19001,40.125912, -75.125442
19002,40.187195, -75.206891
19003,40.001553, -75.298929
19004,40.009753, -75.231508
19006,40.150436, -75.033899
19007,40.113179, -74.857650
19008,39.972605, -75.360258
19009,40.137805, -75.064242
19010,40.023624, -75.329727
19012,40.059767, -75.105880
19013,39.848281, -75.377981
19014,39.864907, -75.432958
19015,39.868633, -75.392945
19017,39.892371, -75.460139
19018,39.923075, -75.298595
19020,40.100591, -74.938934
19021,40.089651, -74.892183
19022,39.861440, -75.337022
19023,39.917140, -75.267387
19025,40.146444, -75.161987
19026,39.950318, -75.304042
19027,40.073118, -75.124431
19029,39.868372, -75.292374
19030,40.180468, -74.837263
19031,40.109155, -75.217005
19032,39.891296, -75.278777
19033,39.890882, -75.328434
19034,40.134266, -75.204847
19035,40.051349, -75.277642
19036,39.903578, -75.293355
19038,40.100418, -75.171761
19040,40.176879, -75.105595
19041,40.007406, -75.315837
19043,39.900283, -75.308850
19044,40.186067, -75.152867
19046,40.101404, -75.105519
19047,40.180089, -74.911873
19050,39.937537, -75.263665
19053,40.153918, -74.974991
19054,40.173024, -74.818822
19055,40.150307, -74.839218
19056,40.149339, -74.885815
19057,40.140815, -74.854040
19060,39.849996, -75.493690
19061,39.828830, -75.435069
19063,39.920460, -75.416182
19064,39.933156, -75.340813
19066,40.002583, -75.249064
19067,40.206218, -74.818440
19070,39.906248, -75.324733
19072,40.023891, -75.257741
19073,39.983259, -75.429241
19074,39.885990, -75.295756
19075,40.113880, -75.185031
19076,39.886097, -75.307370
19078,39.874378, -75.322125
19079,39.898781, -75.267070
19081,39.898048, -75.347159
19082,39.960411, -75.270393
19083,39.977025, -75.312066
19085,40.036973, -75.349913
19086,39.890631, -75.370032
19087,40.061872, -75.402461
19090,40.157452, -75.124753
19094,39.874881, -75.346642
19095,40.086002, -75.151408
19096,39.997882, -75.274178
19102,39.952783, -75.165586
19103,39.952896, -75.174298
19104,39.958520, -75.198857
19106,39.948629, -75.142789
19107,39.951735, -75.158654
19109,39.949652, -75.163654
19111,40.060612, -75.080176
19112,39.889877, -75.169141
19113,39.870698, -75.247123
19114,40.069399, -75.000162
19115,40.090698, -75.042868
19116,40.115569, -75.013276
19118,40.073872, -75.211217
19119,40.053348, -75.191112
19120,40.034147, -75.119198
19121,39.981980, -75.179120
19122,39.977746, -75.145899
19123,39.964489, -75.145802
19124,40.017119, -75.092814
19125,39.976249, -75.125105
19126,40.055390, -75.137560
19127,40.028146, -75.227549
19128,40.048483, -75.227934
19129,40.013014, -75.185402
19130,39.967935, -75.176073
19131,39.990184, -75.217795
19132,39.996262, -75.170855
19133,39.993092, -75.141671
19134,39.989604, -75.109091
19135,40.022110, -75.048534
19136,40.039406, -75.018555
19137,39.993096, -75.071978
19138,40.056002, -75.159048
19139,39.961352, -75.229334
19140,40.012177, -75.145495
19141,40.037574, -75.145697
19142,39.921752, -75.233279
19143,39.942579, -75.225905
19144,40.033858, -75.174075
19145,39.909857, -75.198265
19146,39.939496, -75.184146
19147,39.935327, -75.152489
19148,39.911612, -75.151475
19149,40.037722, -75.065768
19150,40.072495, -75.171824
19151,39.979570, -75.257036
19152,40.060946, -75.046985
19153,39.893446, -75.229648
19154,40.096483, -74.983217
19301,40.040279, -75.480341
19310,39.935090, -75.972822
19311,39.821095, -75.771347
19312,40.031291, -75.454948
19316,40.054082, -75.833825
19317,39.860800, -75.599381
19319,39.924558, -75.520943
19320,39.963092, -75.832030
19330,39.868292, -75.913785
19333,40.041872, -75.423597
19335,40.022618, -75.721218
19341,40.039941, -75.640626
19342,39.904122, -75.499422
19343,40.100822, -75.754835
19344,40.083577, -75.881364
19345,40.029437, -75.565339
19348,39.870280, -75.712913
19350,39.760276, -75.796353
19352,39.775919, -75.889657
19355,40.046452, -75.532998
19358,39.963913, -75.805064
19362,39.750743, -76.070383
19363,39.790560, -75.968479
19365,39.966371, -75.925129
19367,39.962992, -75.884023
19372,39.998397, -75.758457
19373,39.901133, -75.533485
19374,39.824747, -75.759748
19375,39.900459, -75.740472
19380,39.987186, -75.603156
19382,39.927665, -75.613166
19383,39.951594, -75.601627
19390,39.836097, -75.842359
19401,40.130180, -75.331629
19403,40.148673, -75.375506
19405,40.103552, -75.341022
19406,40.093268, -75.383637
19422,40.156810, -75.279393
19425,40.101778, -75.651066
19426,40.191299, -75.437052
19428,40.080337, -75.300461
19435,40.327484, -75.569174
19436,40.201504, -75.246987
19437,40.182431, -75.258603
19438,40.268899, -75.390732
19440,40.285998, -75.291149
19442,40.129517, -75.583145
19444,40.087755, -75.253168
19446,40.232327, -75.303915
19453,40.140568, -75.497917
19454,40.223335, -75.243047
19456,40.133903, -75.461771
19457,40.206378, -75.590117
19460,40.126827, -75.530448
19462,40.115345, -75.281990
19464,40.258928, -75.615861
19465,40.190390, -75.684564
19468,40.207638, -75.532067
19472,40.336934, -75.573783
19473,40.256195, -75.482380
19474,40.223528, -75.404036
19475,40.172275, -75.600158
19477,40.183315, -75.231457
19492,40.285460, -75.491912
19501,40.244477, -76.064701
19503,40.406546, -75.571951
19504,40.416217, -75.588554
19505,40.379158, -75.620505
19506,40.452958, -76.127973
19507,40.505230, -76.270129
19508,40.261940, -75.833687
19510,40.447528, -75.877656
19511,40.485917, -75.743230
19512,40.348327, -75.680555
19518,40.270211, -75.752511
19519,40.320604, -75.734884
19520,40.163510, -75.793465
19522,40.447368, -75.820496
19523,40.201158, -75.849720
19525,40.305649, -75.585013
19526,40.547158, -75.996570
19529,40.631309, -75.864614
19530,40.539070, -75.781445
19533,40.425103, -75.992623
19534,40.574006, -75.881067
19535,40.339979, -75.804036
19536,40.480578, -75.758948
19538,40.547528, -75.702562
19539,40.496322, -75.683540
19540,40.236271, -75.966664
19541,40.485961, -76.030235
19542,40.261203, -75.767196
19543,40.175716, -75.893777
19544,40.416876, -76.296566
19545,40.341513, -75.624078
19547,40.380048, -75.768603
19549,40.584518, -76.020034
19550,40.454939, -76.249432
19551,40.361788, -76.137320
19554,40.512925, -76.103746
19555,40.494382, -75.953919
19559,40.495223, -76.182401
19560,40.406182, -75.893801
19562,40.505379, -75.702653
19564,40.518731, -75.878310
19565,40.342381, -76.087880
19567,40.388389, -76.209785
19601,40.355294, -75.940014
19602,40.328740, -75.914976
19604,40.356825, -75.910242
19605,40.397910, -75.943197
19606,40.338614, -75.858157
19607,40.291483, -75.944791
19608,40.310798, -76.034772
19609,40.328313, -75.997285
19610,40.341402, -75.974839
19611,40.324674, -75.942857
19701,39.583171, -75.700899
19702,39.618200, -75.729724
19703,39.801513, -75.453853
19706,39.573245, -75.596191
19707,39.785685, -75.683640
19709,39.494582, -75.675004
19710,39.795167, -75.588092
19711,39.713598, -75.741073
19713,39.670784, -75.712298
19716,39.689560, -75.758391
19717,39.678464, -75.752273
19720,39.646922, -75.604852
19730,39.463828, -75.646933
19731,39.523585, -75.587574
19732,39.783897, -75.570042
19733,39.555826, -75.651088
19734,39.381644, -75.653322
19735,39.803172, -75.599718
19736,39.802479, -75.675916
19801,39.727715, -75.541154
19802,39.756608, -75.529079
19803,39.800665, -75.542415
19804,39.716862, -75.617677
19805,39.743799, -75.593842
19806,39.763305, -75.564142
19807,39.798555, -75.614420
19808,39.737615, -75.667057
19809,39.757786, -75.500953
19810,39.818780, -75.506400
19901,39.181546, -75.473517
19902,39.125248, -75.481818
19904,39.171293, -75.587529
19930,38.547335, -75.064161
19931,38.573968, -75.623043
19933,38.728660, -75.619669
19934,39.084727, -75.627355
19936,39.219138, -75.584133
19938,39.260878, -75.707605
19939,38.566739, -75.210612
19940,38.477562, -75.564931
19941,38.793658, -75.426062
19943,39.004436, -75.606986
19944,38.478535, -75.058146
19945,38.505064, -75.228872
19946,39.034802, -75.449597
19947,38.666490, -75.398202
19950,38.818451, -75.596743
19951,38.685257, -75.255154
19952,38.921424, -75.628425
19953,39.152487, -75.694133
19954,38.897010, -75.520457
19955,39.225855, -75.668556
19956,38.547715, -75.538158
19958,38.728722, -75.168469
19960,38.850913, -75.408716
19962,39.068862, -75.488122
19963,38.943253, -75.362567
19964,39.089325, -75.720500
19966,38.579422, -75.277196
19967,38.538709, -75.122435
19968,38.773925, -75.286885
19970,38.556507, -75.100246
19971,38.686005, -75.086681
19973,38.638896, -75.615899
19975,38.468315, -75.166975
19977,39.298946, -75.546122
19979,39.048818, -75.572566
20001,38.910353, -77.017739
20002,38.905026, -76.983607
20003,38.881904, -76.990935
20004,38.894885, -77.028638
20005,38.904674, -77.031578
20006,38.898609, -77.041461
20007,38.914363, -77.079339
20008,38.936238, -77.059981
20009,38.919144, -77.037381
20010,38.933366, -77.030312
20011,38.952514, -77.022991
20012,38.976873, -77.032609
20015,38.966889, -77.058323
20016,38.936930, -77.090014
20017,38.938188, -76.992126
20018,38.926576, -76.974446
20019,38.891412, -76.943575
20020,38.860413, -76.978933
20024,38.876122, -77.025374
20032,38.833719, -77.006591
20036,38.907017, -77.041569
20037,38.898889, -77.055456
20045,38.896731, -77.030798
20052,38.900126, -77.046981
20053,38.884122, -77.011224
20057,38.909120, -77.075735
20064,38.936354, -76.999167
20105,38.953060, -77.602780
20106,38.699106, -78.002376
20109,38.793641, -77.531024
20110,38.747172, -77.484536
20111,38.748968, -77.427873
20112,38.664571, -77.429326
20115,38.809947, -77.911841
20117,38.998822, -77.733937
20118,38.968339, -77.737005
20119,38.610391, -77.621615
20120,38.856401, -77.476371
20121,38.811059, -77.463237
20124,38.781332, -77.391333
20129,39.172018, -77.601254
20130,39.039434, -77.943893
20132,39.167210, -77.720570
20135,39.086474, -77.887230
20136,38.739468, -77.555635
20137,38.806579, -77.722437
20139,38.655682, -77.694159
20141,39.112390, -77.790704
20143,38.858949, -77.564996
20144,38.923018, -77.946976
20147,39.041947, -77.478130
20148,38.996109, -77.520849
20151,38.896497, -77.445125
20152,38.919145, -77.502426
20155,38.810114, -77.617789
20158,39.139631, -77.658140
20164,39.013299, -77.395067
20165,39.057940, -77.392694
20166,38.986273, -77.455778
20169,38.879166, -77.645449
20170,38.979842, -77.379750
20171,38.923848, -77.396501
20175,39.064437, -77.603993
20176,39.184706, -77.544111
20180,39.268562, -77.637664
20181,38.689126, -77.569610
20184,39.000671, -77.883754
20186,38.698141, -77.851425
20187,38.721847, -77.748187
20190,38.959322, -77.339298
20191,38.934645, -77.351702
20194,38.981059, -77.340775
20197,39.195210, -77.628010
20198,38.884182, -77.744644
20202,38.887071, -77.021010
20204,38.885559, -77.014429
20228,38.886412, -77.030282
20230,38.893794, -77.032798
20240,38.894456, -77.042605
20245,38.893340, -77.044460
20260,38.883669, -77.025035
20307,38.975685, -77.030133
20317,38.934841, -77.014387
20319,38.864838, -77.017003
20373,38.858625, -77.007865
20390,38.879019, -76.993695
20405,38.896377, -77.042588
20418,38.892800, -77.047764
20427,38.902057, -77.047558
20506,38.897071, -77.038728
20510,38.892780, -77.006890
20520,38.894759, -77.048407
20535,38.894467, -77.024844
20540,38.887929, -77.004713
20551,38.892802, -77.045800
20553,38.886946, -77.022968
20560,38.888232, -77.026003
20565,38.890630, -77.019211
20566,38.895570, -77.055128
20593,38.866713, -77.010187
20601,38.613372, -76.851612
20602,38.583248, -76.894703
20603,38.630390, -76.976583
20606,38.263046, -76.737309
20607,38.672666, -77.018549
20608,38.582405, -76.700998
20609,38.270012, -76.767747
20611,38.457813, -76.975118
20612,38.505060, -76.677210
20613,38.671168, -76.805304
20615,38.411433, -76.548803
20616,38.661976, -77.098485
20617,38.543860, -76.852511
20618,38.286438, -76.783071
20619,38.292364, -76.527888
20620,38.233918, -76.528932
20621,38.325991, -76.800810
20622,38.417472, -76.878176
20623,38.741615, -76.842456
20624,38.338072, -76.733500
20625,38.262223, -76.847270
20626,38.231241, -76.771138
20628,38.153100, -76.340023
20629,38.336555, -76.450390
20630,38.164277, -76.475774
20632,38.432799, -76.957993
20634,38.269412, -76.506885
20636,38.352141, -76.567187
20637,38.525121, -76.756089
20639,38.601192, -76.605480
20640,38.527006, -77.202568
20645,38.294223, -76.911085
20646,38.524275, -77.000660
20650,38.268654, -76.633157
20653,38.236310, -76.432886
20657,38.379757, -76.442883
20658,38.560527, -77.160594
20659,38.418673, -76.732449
20660,38.370216, -76.706633
20662,38.428507, -77.205325
20664,38.354485, -76.925395
20667,38.215237, -76.447756
20670,38.285279, -76.415708
20674,38.134797, -76.503548
20675,38.580932, -77.022463
20676,38.493221, -76.541280
20677,38.495257, -77.036716
20678,38.522820, -76.601350
20680,38.109130, -76.385886
20684,38.136143, -76.410164
20685,38.434389, -76.528672
20686,38.178004, -76.429574
20687,38.063698, -76.339689
20688,38.327236, -76.464295
20689,38.662952, -76.579390
20690,38.158147, -76.534882
20692,38.174519, -76.496938
20693,38.457068, -77.089581
20695,38.591492, -76.970784
20701,39.125563, -76.785436
20705,39.049423, -76.900362
20706,38.965880, -76.851092
20707,39.099155, -76.879864
20708,39.057389, -76.825834
20710,38.942368, -76.925910
20711,38.801059, -76.645107
20712,38.942361, -76.964578
20714,38.724359, -76.557178
20715,38.989393, -76.741331
20716,38.926428, -76.715028
20720,38.982780, -76.785824
20721,38.915222, -76.785129
20722,38.934557, -76.950596
20723,39.137569, -76.867942
20724,39.101075, -76.804005
20732,38.655140, -76.542571
20733,38.805653, -76.532229
20735,38.750917, -76.902669
20736,38.689075, -76.627765
20737,38.964265, -76.913538
20740,39.002745, -76.931721
20742,38.989619, -76.945695
20743,38.884230, -76.893317
20744,38.758348, -76.983786
20745,38.806935, -76.995672
20746,38.836403, -76.918265
20747,38.854996, -76.883307
20748,38.814868, -76.933447
20751,38.794437, -76.561199
20754,38.730593, -76.647249
20755,39.107783, -76.747196
20758,38.733371, -76.593148
20759,39.153977, -76.931172
20762,38.809803, -76.869158
20763,39.135260, -76.820437
20764,38.824090, -76.506297
20765,38.841934, -76.544044
20769,38.996698, -76.818647
20770,39.002985, -76.879165
20772,38.780274, -76.766990
20774,38.874532, -76.774182
20776,38.872325, -76.572429
20777,39.174938, -76.969085
20778,38.828682, -76.572609
20779,38.763600, -76.573388
20781,38.952860, -76.946290
20782,38.965751, -76.966463
20783,38.997067, -76.966783
20784,38.950549, -76.891720
20785,38.918291, -76.881948
20794,39.151475, -76.794703
20812,38.967041, -77.143881
20814,39.004989, -77.101490
20815,38.983386, -77.079346
20816,38.956950, -77.120006
20817,38.997272, -77.151816
20818,38.973445, -77.162497
20832,39.150347, -77.078240
20833,39.207175, -77.054670
20837,39.116506, -77.407115
20838,39.218101, -77.390831
20839,39.188307, -77.434971
20841,39.191853, -77.327521
20842,39.199879, -77.415267
20850,39.091338, -77.182294
20851,39.079082, -77.121858
20852,39.051991, -77.121931
20853,39.101713, -77.094562
20854,39.032772, -77.220830
20855,39.133184, -77.134383
20860,39.142366, -77.025412
20861,39.149774, -76.998236
20862,39.181230, -77.018806
20866,39.109275, -76.933973
20868,39.126395, -76.969321
20871,39.261341, -77.282547
20872,39.294465, -77.216125
20874,39.133056, -77.301828
20876,39.208384, -77.237152
20877,39.140749, -77.192060
20878,39.112821, -77.250504
20879,39.168416, -77.171506
20880,39.139726, -77.173557
20882,39.237721, -77.156789
20886,39.188551, -77.205091
20895,39.027040, -77.077609
20896,39.035382, -77.092454
20899,39.143737, -77.216132
20901,39.021495, -77.009779
20902,39.045249, -77.039264
20903,39.021433, -76.980774
20904,39.066616, -76.980935
20905,39.109705, -76.988329
20906,39.087321, -77.057159
20910,39.002837, -77.036701
20912,38.981606, -77.001161
21001,39.503056, -76.202096
21005,39.488112, -76.144520
21009,39.466882, -76.295230
21010,39.390932, -76.292629
21012,39.046525, -76.495552
21013,39.511495, -76.490799
21014,39.536084, -76.352184
21015,39.544176, -76.292469
21017,39.474767, -76.234420
21028,39.565965, -76.249527
21029,39.213616, -76.959448
21030,39.492412, -76.674443
21031,39.487208, -76.658010
21032,39.028343, -76.604145
21034,39.640713, -76.223031
21035,38.938300, -76.626588
21036,39.234644, -77.006738
21037,38.919253, -76.543492
21040,39.436496, -76.289965
21042,39.277181, -76.894602
21043,39.255836, -76.801491
21044,39.205869, -76.879110
21045,39.206042, -76.828234
21046,39.173116, -76.842028
21047,39.521385, -76.438784
21048,39.488125, -76.915075
21050,39.585343, -76.392164
21051,39.472691, -76.455841
21052,39.205576, -76.447067
21053,39.696782, -76.714679
21054,39.040252, -76.685822
21056,39.072941, -76.428558
21057,39.448749, -76.512474
21060,39.166542, -76.582924
21061,39.161942, -76.629444
21071,39.481657, -76.810955
21074,39.621612, -76.839847
21075,39.204096, -76.749360
21076,39.168512, -76.716355
21077,39.156134, -76.697686
21078,39.559229, -76.141248
21082,39.478136, -76.473523
21084,39.613561, -76.466441
21085,39.445883, -76.357007
21087,39.449314, -76.413240
21090,39.208481, -76.672517
21093,39.439140, -76.640950
21102,39.682834, -76.850538
21104,39.346904, -76.912757
21105,39.713946, -76.651281
21108,39.090315, -76.621257
21111,39.575537, -76.589692
21113,39.053565, -76.716578
21114,39.009641, -76.684220
21117,39.427563, -76.777976
21120,39.646204, -76.674854
21122,39.120838, -76.494821
21128,39.409428, -76.447460
21130,39.477321, -76.194181
21131,39.503655, -76.589870
21132,39.694699, -76.440405
21133,39.373505, -76.815284
21136,39.483784, -76.794208
21140,38.949202, -76.582524
21144,39.120914, -76.677313
21146,39.079136, -76.558699
21152,39.541052, -76.679892
21153,39.418247, -76.700870
21154,39.657449, -76.360475
21155,39.573619, -76.806079
21156,39.437208, -76.396486
21157,39.548569, -76.983558
21158,39.653737, -77.035092
21160,39.700248, -76.306544
21161,39.659903, -76.565060
21162,39.390116, -76.405582
21163,39.337527, -76.848247
21201,39.294832, -76.622229
21202,39.296526, -76.607016
21204,39.402268, -76.632295
21205,39.302290, -76.564482
21206,39.338428, -76.538877
21207,39.324167, -76.719484
21208,39.381174, -76.721002
21209,39.373191, -76.670003
21210,39.359156, -76.632685
21211,39.329817, -76.639408
21212,39.368561, -76.614898
21213,39.315031, -76.577429
21214,39.351793, -76.564400
21215,39.345241, -76.683566
21216,39.310595, -76.671717
21217,39.308473, -76.639154
21218,39.330107, -76.601451
21219,39.227459, -76.443305
21220,39.347280, -76.390080
21221,39.289205, -76.434770
21222,39.264840, -76.492566
21223,39.282830, -76.654000
21224,39.274860, -76.542833
21225,39.226117, -76.615735
21226,39.208888, -76.562926
21227,39.239970, -76.679450
21228,39.272857, -76.747741
21229,39.284242, -76.691404
21230,39.266130, -76.623803
21231,39.287200, -76.591953
21234,39.393417, -76.534228
21236,39.388421, -76.483550
21237,39.341939, -76.495443
21239,39.367099, -76.589171
21240,39.174280, -76.671514
21244,39.334931, -76.776589
21250,39.255611, -76.711179
21251,39.344707, -76.581242
21252,39.393786, -76.607803
21286,39.411836, -76.573235
21401,38.987750, -76.552800
21402,38.986683, -76.472905
21403,38.942123, -76.489628
21405,39.027510, -76.556716
21409,39.018435, -76.442533
21502,39.643695, -78.755141
21520,39.624742, -79.301480
21521,39.551371, -79.041477
21522,39.610243, -79.227753
21523,39.481331, -79.078510
21524,39.707625, -78.801406
21529,39.703942, -78.767171
21530,39.679640, -78.546122
21531,39.643087, -79.428015
21532,39.649077, -78.984732
21536,39.656960, -79.165566
21538,39.409932, -79.224290
21539,39.560372, -78.949676
21540,39.478153, -79.062454
21541,39.542071, -79.380229
21542,39.596095, -78.949987
21543,39.656421, -78.960649
21545,39.704066, -78.854521
21550,39.389381, -79.390745
21555,39.575204, -78.562497
21557,39.536233, -78.922790
21561,39.491571, -79.194401
21562,39.513963, -79.040514
21601,38.793650, -76.081602
21607,39.132714, -75.854207
21610,39.367115, -76.072497
21612,38.751513, -76.275426
21613,38.502789, -76.078875
21617,39.049357, -76.044545
21619,38.943493, -76.266164
21620,39.200177, -76.097912
21622,38.414465, -76.159253
21623,39.124035, -75.966748
21624,38.844673, -76.269891
21625,38.873205, -75.996027
21626,38.341359, -76.098361
21627,38.233029, -76.046342
21628,39.233174, -75.922050
21629,38.858672, -75.825079
21631,38.582391, -75.938981
21632,38.731398, -75.772428
21634,38.292164, -76.199153
21635,39.334791, -75.846625
21636,39.025292, -75.802806
21638,38.940201, -76.207604
21639,38.958728, -75.782496
21640,39.068141, -75.820948
21641,38.917919, -75.940213
21643,38.645582, -75.869896
21644,39.112428, -75.873521
21645,39.315819, -75.956165
21647,38.812385, -76.283079
21648,38.485356, -76.239330
21649,39.132893, -75.770684
21650,39.314376, -75.817023
21651,39.256085, -75.851523
21652,38.703188, -76.274135
21653,38.750464, -76.179733
21654,38.688756, -76.127833
21655,38.744968, -75.912768
21657,38.968814, -75.986140
21658,38.945549, -76.143240
21659,38.589881, -75.767427
21660,38.955750, -75.890107
21661,39.096121, -76.219488
21662,38.710588, -76.208346
21663,38.788286, -76.228656
21664,38.607081, -75.944694
21665,38.751800, -76.332597
21666,38.940139, -76.335790
21667,39.350621, -76.042108
21668,39.191191, -75.853000
21669,38.460081, -76.285161
21671,38.695574, -76.335128
21672,38.271699, -76.052704
21673,38.642285, -76.043492
21675,38.288979, -76.089600
21676,38.773206, -76.353189
21677,38.472182, -76.173844
21678,39.313279, -76.112300
21679,38.920478, -76.094115
21701,39.443557, -77.332934
21702,39.479136, -77.442989
21703,39.367031, -77.473482
21704,39.354881, -77.375900
21705,39.408860, -77.410008
21710,39.307996, -77.432009
21711,39.668396, -78.019569
21713,39.529683, -77.675671
21714,39.419295, -77.504419
21716,39.314453, -77.620019
21717,39.338668, -77.437040
21718,39.393497, -77.627788
21719,39.707956, -77.494228
21722,39.662050, -77.919911
21723,39.329107, -77.002611
21727,39.688620, -77.329249
21733,39.549303, -77.758487
21734,39.607817, -77.707835
21737,39.248260, -77.027125
21738,39.279844, -77.026706
21740,39.631901, -77.743885
21742,39.678219, -77.652720
21746,39.565064, -77.711467
21750,39.662262, -78.235975
21754,39.332115, -77.316212
21755,39.359655, -77.568128
21756,39.462722, -77.704030
21757,39.593861, -77.258139
21758,39.353205, -77.656813
21762,39.480830, -77.247089
21766,39.670471, -78.387890
21767,39.697132, -77.747473
21769,39.442449, -77.568921
21770,39.350189, -77.256240
21771,39.394652, -77.163984
21773,39.542655, -77.551543
21774,39.410304, -77.268909
21776,39.517975, -77.099688
21777,39.271310, -77.519376
21778,39.615806, -77.328421
21779,39.426819, -77.651635
21780,39.677417, -77.465582
21781,39.571073, -77.759648
21782,39.456826, -77.762369
21783,39.651841, -77.553573
21784,39.401084, -76.973736
21787,39.677630, -77.172591
21788,39.589979, -77.413861
21790,39.260865, -77.484901
21791,39.532345, -77.189197
21793,39.493618, -77.344122
21794,39.298422, -76.966129
21795,39.580609, -77.823698
21797,39.328183, -77.071411
21798,39.536366, -77.302027
21801,38.382300, -75.639576
21802,38.344771, -75.582696
21804,38.314082, -75.532106
21810,38.299722, -75.707114
21811,38.318877, -75.216741
21813,38.424217, -75.155464
21814,38.293076, -75.899296
21817,37.981025, -75.836069
21821,38.164595, -75.916660
21822,38.280813, -75.636084
21824,37.980774, -76.036546
21826,38.316950, -75.626463
21829,38.097659, -75.371456
21830,38.402166, -75.737946
21835,38.531887, -75.948459
21837,38.454582, -75.766301
21838,38.017906, -75.737920
21840,38.248736, -75.900009
21841,38.246944, -75.295806
21842,38.350536, -75.128880
21849,38.377348, -75.462118
21850,38.361731, -75.397078
21851,38.079869, -75.542444
21853,38.203540, -75.720887
21856,38.330729, -75.794885
21861,38.536434, -75.727324
21862,38.398054, -75.226142
21863,38.187913, -75.399041
21864,38.031572, -75.405812
21865,38.287338, -75.841179
21866,37.967128, -76.021365
21867,38.109665, -75.793678
21869,38.438227, -75.896268
21871,38.093785, -75.735688
21872,38.415130, -75.299260
21874,38.391283, -75.351965
21875,38.439999, -75.544695
21890,38.157317, -75.704343
21901,39.585407, -75.958955
21902,39.551971, -76.063147
21903,39.573438, -76.039062
21904,39.615477, -76.067960
21911,39.695244, -76.032660
21912,39.419414, -75.818631
21913,39.404599, -75.867957
21914,39.572339, -75.978486
21915,39.496147, -75.848168
21916,39.641288, -75.861562
21917,39.671632, -76.097397
21918,39.678193, -76.175883
21919,39.418555, -75.933718
21920,39.657498, -75.828326
21921,39.627145, -75.859891
21930,39.375660, -75.887993
22003,38.829817, -77.215318
22015,38.787814, -77.278973
22025,38.597728, -77.339458
22026,38.560041, -77.296214
22027,38.894844, -77.223065
22030,38.837138, -77.340466
22031,38.858916, -77.260258
22032,38.819046, -77.290301
22033,38.875218, -77.384713
22035,38.854782, -77.356919
22039,38.755963, -77.314172
22041,38.849321, -77.141472
22042,38.865024, -77.197125
22043,38.900858, -77.195880
22044,38.862044, -77.154372
22046,38.886334, -77.180975
22060,38.693440, -77.153084
22066,39.012386, -77.301969
22079,38.674606, -77.209739
22101,38.940203, -77.164882
22102,38.950950, -77.229544
22124,38.895480, -77.331607
22125,38.681862, -77.262490
22134,38.521689, -77.385058
22150,38.772863, -77.186523
22151,38.804093, -77.207804
22152,38.774493, -77.232029
22153,38.744969, -77.235640
22172,38.565029, -77.370407
22180,38.895439, -77.256133
22181,38.906651, -77.293388
22182,38.938421, -77.275520
22185,38.874605, -77.304029
22191,38.622914, -77.262938
22192,38.683699, -77.314673
22193,38.644195, -77.352000
22201,38.886565, -77.095231
22202,38.856868, -77.051492
22203,38.873718, -77.117325
22204,38.860791, -77.098972
22205,38.883501, -77.139537
22206,38.843917, -77.089408
22207,38.906665, -77.124238
22209,38.895023, -77.075464
22211,38.880110, -77.070778
22213,38.895078, -77.162521
22214,38.868818, -77.073967
22301,38.819895, -77.059577
22302,38.827888, -77.083132
22303,38.794380, -77.078837
22304,38.813169, -77.112139
22305,38.836463, -77.062098
22306,38.755738, -77.097779
22307,38.771982, -77.057273
22308,38.733509, -77.061076
22309,38.720336, -77.106155
22310,38.783717, -77.122678
22311,38.833620, -77.125462
22312,38.815789, -77.154271
22314,38.806853, -77.056374
22315,38.758337, -77.151192
22401,38.299272, -77.486658
22405,38.313604, -77.403928
22406,38.399767, -77.547310
22407,38.283474, -77.575684
22408,38.220271, -77.443653
22427,38.093146, -77.271122
22432,37.869524, -76.342347
22433,38.367057, -77.859386
22435,37.966791, -76.572106
22436,38.084168, -77.117456
22437,37.786258, -76.803286
22438,38.041022, -76.980741
22443,38.169514, -76.986805
22448,38.336332, -77.028442
22454,37.844032, -76.833646
22460,37.869283, -76.607359
22469,38.082265, -76.650303
22473,37.887476, -76.420749
22476,38.051098, -77.072623
22480,37.662518, -76.412256
22482,37.735631, -76.346113
22485,38.277049, -77.162769
22488,38.049455, -76.587481
22503,37.750474, -76.515326
22504,37.768923, -76.720680
22508,38.313187, -77.798472
22509,38.120518, -77.079949
22511,37.991033, -76.504028
22514,38.008001, -77.329380
22520,38.121783, -76.803458
22529,38.011551, -76.689548
22530,37.897826, -76.293047
22534,38.073124, -77.696093
22535,38.149441, -77.167043
